dataset_id,dataset_name,n_rows_used,n_features_used,best_algorithm,mf_pymfe_attr_conc.mean,mf_pymfe_attr_ent.mean,mf_pymfe_attr_to_inst,mf_pymfe_cat_to_num,mf_pymfe_class_conc.mean,mf_pymfe_class_ent,mf_pymfe_eq_num_attr,mf_pymfe_freq_class.mean,mf_pymfe_inst_to_attr,mf_pymfe_joint_ent.mean,mf_pymfe_mut_inf.mean,mf_pymfe_nr_attr,mf_pymfe_nr_bin,mf_pymfe_nr_cat,mf_pymfe_nr_class,mf_pymfe_nr_inst,mf_pymfe_nr_num,mf_pymfe_ns_ratio,mf_pymfe_num_to_cat
940,watertreatment,527,38,random_forest,0.02781622885940152,3.0675161013909,0.07210626185958255,0.02702702702702703,0.006367242312686556,0.6143331287530932,13.75958668498495,0.5,13.868421052631579,3.6372015860818734,0.04464764406211996,38.0,0.0,1.0,2.0,527.0,37.0,67.70499364138786,37.0
941,lowbwt,189,9,knn,0.022637317836139845,1.2338727943318684,0.047619047619047616,0.0,0.07249107262130547,0.998363672593813,13.470893053313677,0.5,21.0,2.158123810204067,0.07411265672161413,9.0,4.0,0.0,2.0,189.0,9.0,15.648611032345075,0.0
942,chscasehealth,50,4,knn,0.42643710857660144,2.9731546345391444,0.08,1.0,0.0353773977948189,0.9988455359952018,2.8776471248969906,0.5,12.5,3.624895229364412,0.34710494116993473,4.0,0.0,2.0,2.0,50.0,2.0,7.565578538058192,1.0
943,fric,500,10,random_forest,0.012147370027058476,2.807320320160349,0.02,0.0,0.010250993827510015,0.9990649315776106,21.448463940755015,0.5,50.0,3.759805462418909,0.04657978931905005,10.0,0.0,0.0,2.0,500.0,10.0,59.269064356034356,0.0
944,echoMonths,130,9,logreg,0.06685521825736496,1.781319180126795,0.06923076923076923,0.0,0.08575510681317088,0.9998292601233935,9.50691706916279,0.5,14.444444444444445,2.675979829558664,0.1051686106915248,9.0,3.0,0.0,2.0,130.0,9.0,15.937745667779803,0.0
945,kidney,76,6,random_forest,0.14101665372208497,1.4525121266036207,0.07894736842105263,0.5,0.11702503699569383,0.9980008838722995,12.940162137117461,0.5,12.666666666666666,2.373388715332072,0.07712429514384843,6.0,2.0,2.0,2.0,76.0,4.0,17.833392563192533,2.0
946,visualizingethanol,88,2,logreg,0.01466606494207359,1.9774532866627292,0.022727272727272728,0.0,0.01528155818874714,0.9996273710574611,29.43511279936336,0.5,44.0,2.943120286041945,0.033960371678245505,2.0,0.0,0.0,2.0,88.0,2.0,57.22825808262445,0.0
947,arsenicmalebladder,559,4,random_forest,0.20940369073642032,2.9798481391454947,0.007155635062611807,0.0,0.011855818997394157,0.2555855667489857,5.8166391045248504,0.5,139.75,3.191493285635269,0.04394042025921152,4.0,0.0,0.0,2.0,559.0,4.0,66.81564949918315,0.0
948,quake,1200,3,random_forest,0.08301381359739375,3.3169917100727804,0.0025,0.0,0.000782363038676656,0.9912540071703688,192.01377432945037,0.5,400.0,4.30308330631387,0.005162410929278494,3.0,0.0,0.0,2.0,1200.0,3.0,641.5276398011129,0.0
949,arsenicfemalebladder,559,4,random_forest,0.20099553670106549,2.97989423108056,0.007155635062611807,0.0,0.009675888489592648,0.5923330028993273,12.48254285297665,0.5,139.75,3.524774322351542,0.04745291162834475,4.0,0.0,0.0,2.0,559.0,4.0,61.796868070379865,0.0
950,arsenicfemalelung,559,4,random_forest,0.20099553670106549,2.97989423108056,0.007155635062611807,0.0,0.012329346175240643,0.21401923999367883,5.003888761553763,0.5,139.75,3.151142887995324,0.042770583078913904,4.0,0.0,0.0,2.0,559.0,4.0,68.67158305002536,0.0
951,arsenicmalelung,559,4,random_forest,0.20940369073642032,2.9798481391454947,0.007155635062611807,0.0,0.01748632486172637,0.15935006268563445,3.0361858491086893,0.5,139.75,3.0867145692061984,0.05248363262493094,4.0,0.0,0.0,2.0,559.0,4.0,55.776712855237804,0.0
952,prnnfglass,214,9,random_forest,0.08646069983674641,2.0168573913192267,0.04205607476635514,0.0,0.17215668455304828,2.1765339923982006,6.175966711718484,0.16666666666666666,23.77777777777778,3.840971415476929,0.352419968240498,9.0,0.0,0.0,6.0,214.0,9.0,4.722880577365258,0.0
955,tae,151,5,random_forest,0.22089174753768562,1.2794393477715331,0.033112582781456956,0.0,0.20498102040899982,0.9289400324958198,73.61958415959606,0.5,30.2,2.1957612699764555,0.012618110290897855,5.0,2.0,0.0,2.0,151.0,5.0,100.39706487543258,0.0
956,molecularbiologypromoters,106,58,logreg,0.027742665451695375,2.0122292452364183,0.5471698113207547,0.0,0.012115129324674833,0.9052002969560479,21.486548464322716,0.5,1.8275862068965518,2.8753008448607806,0.0421286973316857,58.0,1.0,58.0,2.0,106.0,0.0,46.76386104212596,0.0
957,braziltourism,412,8,random_forest,0.0586789302141653,1.965759079560085,0.019417475728155338,0.0,0.00994914331762263,0.7747817605858327,36.9511333813477,0.5,51.5,2.7195731000609293,0.02096774008498828,8.0,1.0,0.0,2.0,412.0,8.0,92.75159514531839,0.0
960,postoperativepatientdata,90,8,logreg,0.018078323631814136,1.0645141489545495,0.08888888888888889,7.0,0.006279310226717131,0.8672816222000259,89.89873846306459,0.5,11.25,1.92214845421746,0.009647316937115347,8.0,2.0,7.0,2.0,90.0,1.0,109.34302655271227,0.14285714285714285
961,analcatdatabroadwaymult,285,7,logreg,0.1498355946246829,2.535194810903872,0.02456140350877193,1.3333333333333333,0.030162291969906368,0.9785707523227566,13.113036028504084,0.5,40.714285714285715,3.439139767171801,0.07462579605482793,7.0,1.0,4.0,2.0,285.0,3.0,32.97209738360784,0.75
962,mfeatmorphological,1200,6,knn,0.26129661461021964,2.459932783003848,0.005,0.0,0.08987277431215356,0.46899559358928117,2.194063877498376,0.5,200.0,2.7151717953016044,0.21375658129152544,6.0,0.0,0.0,2.0,1200.0,6.0,10.508103133671208,0.0
963,hearth,294,13,random_forest,0.08975002030547387,1.3786074181104075,0.04421768707482993,1.1666666666666667,0.12573270901008848,0.9431340036829803,9.442092794620823,0.5,22.615384615384617,2.221855302879127,0.09988611891426077,13.0,1.0,7.0,2.0,294.0,6.0,12.801791811470444,0.8571428571428571
965,zoo,101,17,logreg,0.20308375681546773,1.1900015608270238,0.16831683168316833,16.0,0.2683669399903085,0.9743197211096905,3.180043509898438,0.5,5.9411764705882355,1.8579356246094008,0.3063856573273136,17.0,15.0,16.0,2.0,101.0,1.0,2.8839989156402916,0.0625
966,analcatdatahalloffame,1200,17,random_forest,0.13060753838388828,3.6608722652108696,0.014166666666666666,0.13333333333333333,0.02331200187865002,0.44749925503686355,3.148283232871783,0.5,70.58823529411765,3.9662307972135276,0.14214072303420625,17.0,0.0,2.0,2.0,1200.0,15.0,24.755266942956794,7.5
967,cars,406,8,random_forest,0.2585362069957074,3.289199710808681,0.019704433497536946,0.14285714285714285,0.07105940682688501,0.9539790391468632,2.6464214595725037,0.5,50.75,3.882699871696687,0.360478878258857,8.0,0.0,1.0,2.0,406.0,7.0,8.124528257233237,7.0
968,analcatdatabirthday,365,3,knn,0.04377832410235236,3.0617319504387033,0.00821917808219178,0.5,0.02554026376279203,0.5977108006800617,5.531764874874859,0.5,121.66666666666667,3.5513920992563097,0.10805065186245526,3.0,0.0,1.0,2.0,365.0,2.0,27.3360803258844,2.0
969,iris,150,4,knn,0.20922243392447845,2.279010448380773,0.02666666666666667,0.0,0.17600705843513603,0.9182958340544894,1.5890575967918132,0.5,37.5,2.6194192153406153,0.5778870670946472,4.0,0.0,0.0,2.0,150.0,4.0,2.9436951926240518,0.0
970,analcatdataauthorship,841,70,knn,0.019941211026950047,2.8939566006532362,0.08323424494649227,0.0,0.02188215444044328,0.955846502312438,8.425085512389197,0.5,12.014285714285714,3.736350663710683,0.11345243925499075,70.0,0.0,0.0,2.0,841.0,70.0,24.508103833262727,0.0
972,squashstored,52,24,random_forest,0.1510471168312034,1.5792412455468199,0.46153846153846156,0.043478260869565216,0.07771002987258802,0.990374836448575,8.54689293944207,0.5,2.1666666666666665,2.4537406587900557,0.11587542320533915,24.0,0.0,1.0,2.0,52.0,23.0,12.628785137192525,23.0
973,wine,178,13,logreg,0.06501435446783183,2.3173058075119184,0.07303370786516854,0.0,0.06148737413999664,0.9702895375408072,4.923380964125097,0.5,13.692307692307692,3.090517453942743,0.1970778911099826,13.0,0.0,0.0,2.0,178.0,13.0,10.758324561219844,0.0
974,hayesroth,132,4,random_forest,0.050746986325328536,1.737242289222575,0.030303030303030304,0.0,0.030779435044515045,0.9624127354629922,12.034008881489077,0.5,33.0,2.6196806167438056,0.0799744079417618,4.0,0.0,0.0,2.0,132.0,4.0,20.72247765169644,0.0
975,autos,205,25,random_forest,0.1857624966373581,1.9138751955488145,0.12195121951219512,0.6666666666666666,0.029294718084264586,0.9116539980612604,12.043197710166968,0.5,8.2,2.749830527856906,0.07569866575316907,25.0,3.0,10.0,2.0,205.0,15.0,24.282812801343088,1.5
982,heartc,303,13,knn,0.031273760574064495,1.6949270921777608,0.0429042904290429,1.1666666666666667,0.08059721275037167,0.9942646092619051,9.689261473177547,0.5,23.307692307692307,2.5865765937749288,0.1026151076647373,13.0,3.0,7.0,2.0,303.0,6.0,15.517325087407245,0.8571428571428571
983,cmc,1200,9,random_forest,0.03419027438105528,1.5778602482394288,0.0075,0.0,0.011092790539223456,0.9844268978000115,45.821127307818315,0.5,133.33333333333334,2.5408030194882363,0.02148412655120429,9.0,3.0,0.0,2.0,1200.0,9.0,72.44307177109707,0.0
984,analcatdatadraft,366,5,knn,0.07983960405369497,2.7860994451732046,0.01366120218579235,0.0,0.004157728528679752,0.4278385440590877,22.854196566562408,0.5,73.2,3.19521763987269,0.018720349359603004,5.0,0.0,0.0,2.0,366.0,5.0,147.82732109612127,0.0
985,squashunstored,52,23,knn,0.15073028816074258,1.579994860239418,0.4423076923076923,0.045454545454545456,0.055412168799277885,0.9957274520849256,12.178159299591771,0.5,2.260869565217391,2.4939589335090977,0.08176337881524541,23.0,0.0,1.0,2.0,52.0,22.0,18.323991781328097,22.0
986,analcatdatamarketing,364,32,knn,0.018233662737124318,1.662939198551733,0.08791208791208792,0.0,0.0027709082474974243,0.8999049782658519,165.2786299255843,0.5,11.375,2.5573994016601973,0.005444775157387428,32.0,0.0,0.0,2.0,364.0,32.0,304.4192598376574,0.0
987,collins,500,23,random_forest,0.11315428678585134,2.9430831079409723,0.046,0.045454545454545456,0.04567885143174815,0.6343095546405662,5.342142455114069,0.5,21.73913043478261,3.458655740088329,0.11873692249321008,23.0,0.0,1.0,2.0,500.0,22.0,23.786587408051368,22.0
988,fl,67,15,random_forest,0.1823302019605205,1.6954872988952994,0.22388059701492538,0.0,0.03773602344720786,0.9635359835770286,11.282572249507465,0.5,4.466666666666667,2.5736229001597675,0.08540038231256099,15.0,1.0,0.0,2.0,67.0,15.0,18.853392373466242,0.0
989,anneal,898,38,random_forest,0.13611013891278026,0.6000093439660106,0.042316258351893093,1.375,0.14298320042866738,0.7922141121667599,23.747312138284606,0.5,23.63157894736842,1.358863296989135,0.03336015914363543,38.0,16.0,22.0,2.0,898.0,16.0,16.98580580454103,0.7272727272727273
